name, url, language, country
Office of the Leader of the House of Commons - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons.atom, en-UK, United Kingdom
Office of the Leader of the House of Lords - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-leader-of-the-house-of-lords.atom, en-UK, United Kingdom
Office of the Parliamentary Counsel - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-parliamentary-counsel.atom, en-UK, United Kingdom
Office of the Police Ombudsman for Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-police-ombudsman-for-northern-ireland.atom, en-UK, United Kingdom
Office of the Public Guardian - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-public-guardian.atom, en-UK, United Kingdom
Office of the Registrar of Consultant Lobbyists - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-registrar-of-consultant-lobbyists.atom, en-UK, United Kingdom
Office of the Regulator of Community Interest Companies - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-regulator-of-community-interest-companies.atom, en-UK, United Kingdom
Office of the Schools Adjudicator - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-schools-adjudicator.atom, en-UK, United Kingdom
Office of the Secretary of State for Scotland - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-secretary-of-state-for-scotland.atom, en-UK, United Kingdom
Office of the Secretary of State for Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/office-of-the-secretary-of-state-for-wales.atom, en-UK, United Kingdom
Official Solicitor and Public Trustee - Activity on GOV.UK, https://www.gov.uk/government/organisations/official-solicitor-and-public-trustee.atom, en-UK, United Kingdom
Offshore Petroleum Regulator for Environment and Decommissioning - Activity on GOV.UK, https://www.gov.uk/government/organisations/offshore-petroleum-regulator-for-environment-and-decommissioning.atom, en-UK, United Kingdom
Ofgem - Activity on GOV.UK, https://www.gov.uk/government/organisations/ofgem.atom, en-UK, United Kingdom
Ofqual - Activity on GOV.UK, https://www.gov.uk/government/organisations/ofqual.atom, en-UK, United Kingdom
Ofsted - Activity on GOV.UK, https://www.gov.uk/government/organisations/ofsted.atom, en-UK, United Kingdom
Open Innovation Team - Activity on GOV.UK, https://www.gov.uk/government/organisations/open-innovation-team.atom, en-UK, United Kingdom
Open Public Services - Activity on GOV.UK, https://www.gov.uk/government/organisations/open-public-services.atom, en-UK, United Kingdom
Operational Delivery Profession - Activity on GOV.UK, https://www.gov.uk/government/organisations/civil-service-operational-delivery-profession.atom, en-UK, United Kingdom
Ordnance Survey - Activity on GOV.UK, https://www.gov.uk/government/organisations/ordnance-survey.atom, en-UK, United Kingdom
Parades Commission for Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/parades-commission-for-northern-ireland.atom, en-UK, United Kingdom
Parole Board - Activity on GOV.UK, https://www.gov.uk/government/organisations/parole-board.atom, en-UK, United Kingdom
Payment Systems Regulator - Activity on GOV.UK, https://www.gov.uk/government/organisations/payment-systems-regulator.atom, en-UK, United Kingdom
Peak District National Park Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/peak-district-national-park.atom, en-UK, United Kingdom
"Pension, Compensation and Welfare Support for Armed Forces and Veterans - Activity on GOV.UK", https://www.gov.uk/government/organisations/pension-compensation-and-welfare-support-for-armed-forces-and-veterans.atom, en-UK, United Kingdom
Pension Protection Fund - Activity on GOV.UK, https://www.gov.uk/government/organisations/pension-protection-fund.atom, en-UK, United Kingdom
Phone-paid Services Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/phone-paid-services-authority.atom, en-UK, United Kingdom
Planning Inspectorate - Activity on GOV.UK, https://www.gov.uk/government/organisations/planning-inspectorate.atom, en-UK, United Kingdom
Plant Varieties and Seeds Tribunal - Activity on GOV.UK, https://www.gov.uk/government/organisations/plant-varieties-and-seeds-tribunal.atom, en-UK, United Kingdom
Police Advisory Board for England and Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/police-advisory-board-for-england-and-wales.atom, en-UK, United Kingdom
Police Discipline Appeals Tribunal - Activity on GOV.UK, https://www.gov.uk/government/organisations/police-discipline-appeals-tribunal.atom, en-UK, United Kingdom
Police Remuneration Review Body - Activity on GOV.UK, https://www.gov.uk/government/organisations/police-remuneration-review-body.atom, en-UK, United Kingdom
Police Service of Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/police-service-of-northern-ireland.atom, en-UK, United Kingdom
Policy Profession - Activity on GOV.UK, https://www.gov.uk/government/organisations/civil-service-policy-profession.atom, en-UK, United Kingdom
Porton Biopharma Limited - Activity on GOV.UK, https://www.gov.uk/government/organisations/porton-biopharma-limited.atom, en-UK, United Kingdom
Post Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/post-office.atom, en-UK, United Kingdom
Preventing Sexual Violence in Conflict Initiative - Activity on GOV.UK, https://www.gov.uk/government/organisations/preventing-sexual-violence-in-conflict-initiative.atom, en-UK, United Kingdom
"Prime Minister's Office, 10 Downing Street - Activity on GOV.UK", https://www.gov.uk/government/organisations/prime-ministers-office-10-downing-street.atom, en-UK, United Kingdom
Prisons and Probation Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/prisons-and-probation-ombudsman.atom, en-UK, United Kingdom
Prison Service Pay Review Body - Activity on GOV.UK, https://www.gov.uk/government/organisations/prison-services-pay-review-body.atom, en-UK, United Kingdom
Privy Council Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/privy-council-office.atom, en-UK, United Kingdom
Probation Board for Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/probation-board-for-northern-ireland.atom, en-UK, United Kingdom
Probation Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/probation-service.atom, en-UK, United Kingdom
Professional Standards Authority for Health and Social Care - Activity on GOV.UK, https://www.gov.uk/government/organisations/professional-standards-authority-for-health-and-social-care.atom, en-UK, United Kingdom
Project Delivery Function - Activity on GOV.UK, https://www.gov.uk/government/organisations/project-delivery-function.atom, en-UK, United Kingdom
Public Health Agency (Northern Ireland) - Activity on GOV.UK, https://www.gov.uk/government/organisations/public-health-agency-northern-ireland.atom, en-UK, United Kingdom
Public Health Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/public-health-wales.atom, en-UK, United Kingdom
Public Prosecution Service for Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/public-prosecution-service-for-northern-ireland.atom, en-UK, United Kingdom
Public Sector Fraud Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/public-sector-fraud-authority.atom, en-UK, United Kingdom
Public Services Ombudsman for Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/public-services-ombudsman-for-wales.atom, en-UK, United Kingdom
Pubs Code Adjudicator - Activity on GOV.UK, https://www.gov.uk/government/organisations/pubs-code-adjudicator.atom, en-UK, United Kingdom
Queen Elizabeth II Conference Centre - Activity on GOV.UK, https://www.gov.uk/government/organisations/queen-elizabeth-ii-conference-centre.atom, en-UK, United Kingdom
Race Disparity Unit - Activity on GOV.UK, https://www.gov.uk/government/organisations/race-disparity-unit.atom, en-UK, United Kingdom
Rail Accident Investigation Branch - Activity on GOV.UK, https://www.gov.uk/government/organisations/rail-accident-investigation-branch.atom, en-UK, United Kingdom
Rail Safety and Standards Board - Activity on GOV.UK, https://www.gov.uk/government/organisations/rail-safety-and-standards-board.atom, en-UK, United Kingdom
Reclaim Fund Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/reclaim-fund-ltd.atom, en-UK, United Kingdom
Regional Department for Education (DfE) Directors - Activity on GOV.UK, https://www.gov.uk/government/organisations/regional-department-for-education-dfe-directors.atom, en-UK, United Kingdom
Regulator of Social Housing - Activity on GOV.UK, https://www.gov.uk/government/organisations/regulator-of-social-housing.atom, en-UK, United Kingdom
Regulatory Policy Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/regulatory-policy-committee.atom, en-UK, United Kingdom
Remploy Pension Scheme Trustees Ltd  - Activity on GOV.UK, https://www.gov.uk/government/organisations/remploy-pension-scheme-trustees-ltd.atom, en-UK, United Kingdom
Remploy Pension Scheme Trustees Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/remploy-pension-scheme-trustees-ltd.atom, en-UK, United Kingdom
Research Collaboration Advice Team - Activity on GOV.UK, https://www.gov.uk/government/organisations/research-collaboration-advice-team.atom, en-UK, United Kingdom
Reserve Forces' and Cadets' Associations (RFCA) - Activity on GOV.UK, https://www.gov.uk/government/organisations/reserve-forces-and-cadets-associations.atom, en-UK, United Kingdom
Review Body on Doctors' and Dentists' Remuneration - Activity on GOV.UK, https://www.gov.uk/government/organisations/review-body-on-doctors-and-dentists-remuneration.atom, en-UK, United Kingdom
Royal Air Force Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-air-force-museum.atom, en-UK, United Kingdom
Royal Armouries Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-armouries-museum.atom, en-UK, United Kingdom
Royal Marines Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-marines-museum.atom, en-UK, United Kingdom
Royal Mint - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-mint.atom, en-UK, United Kingdom
Royal Mint Advisory Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-mint-advisory-committee.atom, en-UK, United Kingdom
Royal Museums Greenwich - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-museums-greenwich.atom, en-UK, United Kingdom
Royal Navy Submarine Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-navy-submarine-museum.atom, en-UK, United Kingdom
Royal Parks - Activity on GOV.UK, https://www.gov.uk/government/organisations/royal-parks.atom, en-UK, United Kingdom
Rural Development Programme for England Network - Activity on GOV.UK, https://www.gov.uk/government/organisations/rural-development-programme-for-england-network.atom, en-UK, United Kingdom
Rural Payments Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/rural-payments-agency.atom, en-UK, United Kingdom
S4C - Activity on GOV.UK, https://www.gov.uk/government/organisations/s4c.atom, en-UK, United Kingdom
Salix Finance Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/salix-finance-ltd.atom, en-UK, United Kingdom
School Teachers' Review Body - Activity on GOV.UK, https://www.gov.uk/government/organisations/school-teachers-review-body.atom, en-UK, United Kingdom
Science Advisory Committees - Activity on GOV.UK, https://www.gov.uk/government/organisations/science-advisory-committees.atom, en-UK, United Kingdom
Science and Technology Facilities Council - Activity on GOV.UK, https://www.gov.uk/government/organisations/science-and-technology-facilities-council.atom, en-UK, United Kingdom
Science Museum Group - Activity on GOV.UK, https://www.gov.uk/government/organisations/science-museum-group.atom, en-UK, United Kingdom
Scientific Advisory Committee on the Medical Implications of Less-Lethal Weapons - Activity on GOV.UK, https://www.gov.uk/government/organisations/science-advisory-committee-on-the-medical-implications-of-less-lethal-weapons.atom, en-UK, United Kingdom
Scientific Advisory Group for Emergencies - Activity on GOV.UK, https://www.gov.uk/government/organisations/scientific-advisory-group-for-emergencies.atom, en-UK, United Kingdom
Seafish - Activity on GOV.UK, https://www.gov.uk/government/organisations/seafish.atom, en-UK, United Kingdom
Secret Intelligence Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/secret-intelligence-service.atom, en-UK, United Kingdom
Security Industry Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/security-industry-authority.atom, en-UK, United Kingdom
Security Vetting Appeals Panel - Activity on GOV.UK, https://www.gov.uk/government/organisations/security-vetting-appeals-panel.atom, en-UK, United Kingdom
Sellafield Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/sellafield-ltd.atom, en-UK, United Kingdom
Senior Salaries Review Body  - Activity on GOV.UK, https://www.gov.uk/government/organisations/review-body-on-senior-salaries.atom, en-UK, United Kingdom
Senior Salaries Review Body - Activity on GOV.UK, https://www.gov.uk/government/organisations/review-body-on-senior-salaries.atom, en-UK, United Kingdom
Sentencing Council for England and Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-sentencing-council-for-england-and-wales.atom, en-UK, United Kingdom
Serious Fraud Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/serious-fraud-office.atom, en-UK, United Kingdom
Service Complaints Ombudsman  - Activity on GOV.UK, https://www.gov.uk/government/organisations/service-complaints-ombudsman.atom, en-UK, United Kingdom
Service Complaints Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/service-complaints-ombudsman.atom, en-UK, United Kingdom
Service Prosecuting Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/service-prosecuting-authority.atom, en-UK, United Kingdom
Sheffield Forgemasters International Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/sheffield-forgemasters-international-ltd.atom, en-UK, United Kingdom
Single Source Regulations Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/single-source-regulations-office.atom, en-UK, United Kingdom
Sir John Soane's Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/sir-john-soane-s-museum.atom, en-UK, United Kingdom
Small Business Commissioner - Activity on GOV.UK, https://www.gov.uk/government/organisations/small-business-commissioner.atom, en-UK, United Kingdom
Social Mobility Commission - Activity on GOV.UK, https://www.gov.uk/government/organisations/social-mobility-commission.atom, en-UK, United Kingdom
Social Science Research Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/social-science-research-committee.atom, en-UK, United Kingdom
Social Security Advisory Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/social-security-advisory-committee.atom, en-UK, United Kingdom
Social Work England - Activity on GOV.UK, https://www.gov.uk/government/organisations/social-work-england.atom, en-UK, United Kingdom
South Downs National Park Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/south-downs-national-park-authority.atom, en-UK, United Kingdom
Sport England - Activity on GOV.UK, https://www.gov.uk/government/organisations/sport-england.atom, en-UK, United Kingdom
Sport Northern Ireland (Sports Council for Northern Ireland) - Activity on GOV.UK, https://www.gov.uk/government/organisations/sports-council-for-northern-ireland.atom, en-UK, United Kingdom
Sports Council for Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/sports-council-for-wales.atom, en-UK, United Kingdom
Sports Grounds Safety Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/sports-grounds-safety-authority.atom, en-UK, United Kingdom
Standards and Testing Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/standards-and-testing-agency.atom, en-UK, United Kingdom
Strategic Command - Activity on GOV.UK, https://www.gov.uk/government/organisations/strategic-command.atom, en-UK, United Kingdom
Student Loans Company - Activity on GOV.UK, https://www.gov.uk/government/organisations/student-loans-company.atom, en-UK, United Kingdom
Submarine Delivery Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/submarine-delivery-agency.atom, en-UK, United Kingdom
Subsidy Advice Unit - Activity on GOV.UK, https://www.gov.uk/government/organisations/subsidy-advice-unit.atom, en-UK, United Kingdom
Supreme Court of the United Kingdom - Activity on GOV.UK, https://www.gov.uk/government/organisations/supreme-court-of-the-united-kingdom.atom, en-UK, United Kingdom
Tate - Activity on GOV.UK, https://www.gov.uk/government/organisations/tate.atom, en-UK, United Kingdom
Teaching Regulation Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/teaching-regulation-agency.atom, en-UK, United Kingdom
Technical Advisory Board - Activity on GOV.UK, https://www.gov.uk/government/organisations/technical-advisory-board.atom, en-UK, United Kingdom
The Adjudicator’s Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-adjudicator-s-office.atom, en-UK, United Kingdom
The Advisory Council on National Records and Archives - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-advisory-council-on-national-records-and-archives.atom, en-UK, United Kingdom
The Charity Commission - Activity on GOV.UK, https://www.gov.uk/government/organisations/charity-commission.atom, en-UK, United Kingdom
The Crown Estate - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-crown-estate.atom, en-UK, United Kingdom
The Electoral Commission - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-electoral-commission.atom, en-UK, United Kingdom
The Executive Office (Northern Ireland) - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-executive-office-northern-ireland.atom, en-UK, United Kingdom
The Insolvency Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/insolvency-service.atom, en-UK, United Kingdom
The Legal Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-legal-ombudsman.atom, en-UK, United Kingdom
The National Archives - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-national-archives.atom, en-UK, United Kingdom
The National Archives - Blog, http://blog.nationalarchives.gov.uk/feed/, en-UK, United Kingdom
The National Archives - News Archives, https://www.nationalarchives.gov.uk/rss/news.xml, en-UK, United Kingdom
The National Archives - Podcast Series, https://www.nationalarchives.gov.uk/rss/podcasts.xml, en-UK, United Kingdom
The National Archives - PSI updates, https://www.nationalarchives.gov.uk/rss/psi-updates.xml, en-UK, United Kingdom
The National Lottery Community Fund - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-national-lottery-community-fund.atom, en-UK, United Kingdom
The Oil and Pipelines Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/oil-and-pipelines-agency.atom, en-UK, United Kingdom
The Parliamentary and Health Service Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-parliamentary-and-health-service-ombudsman.atom, en-UK, United Kingdom
The Pension Protection Fund Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/pension-protection-fund-ombudsman.atom, en-UK, United Kingdom
The Pensions Ombudsman - Activity on GOV.UK, https://www.gov.uk/government/organisations/pensions-ombudsman.atom, en-UK, United Kingdom
The Pensions Regulator - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-pensions-regulator.atom, en-UK, United Kingdom
The Reviewing Committee on the Export of Works of Art and Objects of Cultural Interest - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-reviewing-committee-on-the-export-of-works-of-art-and-objects-of-cultural-interest.atom, en-UK, United Kingdom
The Scottish Government - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-scottish-government.atom, en-UK, United Kingdom
The Security Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-security-service-mi5.atom, en-UK, United Kingdom
The Theatres Trust - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-theatres-trust.atom, en-UK, United Kingdom
The Water Services Regulation Authority  - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-water-services-regulation-authority.atom, en-UK, United Kingdom
The Water Services Regulation Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/the-water-services-regulation-authority.atom, en-UK, United Kingdom
Trade and Agriculture Commission - Activity on GOV.UK, https://www.gov.uk/government/organisations/trade-and-agriculture-commission.atom, en-UK, United Kingdom
Trade Remedies Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/trade-remedies-authority.atom, en-UK, United Kingdom
Traffic Commissioners for Great Britain - Activity on GOV.UK, https://www.gov.uk/government/organisations/traffic-commissioners.atom, en-UK, United Kingdom
Transport Focus - Activity on GOV.UK, https://www.gov.uk/government/organisations/transport-focus.atom, en-UK, United Kingdom
Treasure Valuation Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/treasure-valuation-committee.atom, en-UK, United Kingdom
Tribunal Procedure Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/tribunal-procedure-committee.atom, en-UK, United Kingdom
Trinity House - Activity on GOV.UK, https://www.gov.uk/government/organisations/trinity-house.atom, en-UK, United Kingdom
UK Anti-Doping - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-anti-doping.atom, en-UK, United Kingdom
UK Asset Resolution Limited - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-asset-resolution-limited.atom, en-UK, United Kingdom
UK Atomic Energy Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-atomic-energy-authority.atom, en-UK, United Kingdom
UK Commission on Covid Commemoration - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-commission-on-covid-commemoration.atom, en-UK, United Kingdom
UK Council for Internet Safety - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-council-for-internet-safety.atom, en-UK, United Kingdom
UK Debt Management Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-debt-management-office.atom, en-UK, United Kingdom
UK Defence and Security Exports - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-defence-and-security-exports.atom, en-UK, United Kingdom
UK Export Finance - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-export-finance.atom, en-UK, United Kingdom
UK Government Investments - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-government-investments.atom, en-UK, United Kingdom
UK Health Security Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-health-security-agency.atom, en-UK, United Kingdom
UK Holocaust Memorial Foundation - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-holocaust-memorial-foundation.atom, en-UK, United Kingdom
UK Hydrographic Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-hydrographic-office.atom, en-UK, United Kingdom
UK Infrastructure Bank - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-infrastructure-bank.atom, en-UK, United Kingdom
UK National Authority for Counter-Eavesdropping - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-national-authority-for-counter-eavesdropping.atom, en-UK, United Kingdom
UK National Contact Point - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-national-contact-point.atom, en-UK, United Kingdom
UK National Screening Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-national-screening-committee.atom, en-UK, United Kingdom
UK Research and Innovation - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-research-and-innovation.atom, en-UK, United Kingdom
UK Shared Business Services Ltd - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-shared-business-services-ltd.atom, en-UK, United Kingdom
UK Space Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-space-agency.atom, en-UK, United Kingdom
UK Sport - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-sport.atom, en-UK, United Kingdom
UK Statistics Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-statistics-authority.atom, en-UK, United Kingdom
UK Visas and Immigration - Activity on GOV.UK, https://www.gov.uk/government/organisations/uk-visas-and-immigration.atom, en-UK, United Kingdom
United Kingdom Reserve Forces Association - Activity on GOV.UK, https://www.gov.uk/government/organisations/united-kingdom-reserve-forces-association.atom, en-UK, United Kingdom
United Kingdom Security Vetting - Activity on GOV.UK, https://www.gov.uk/government/organisations/united-kingdom-security-vetting.atom, en-UK, United Kingdom
Valuation Office Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/valuation-office-agency.atom, en-UK, United Kingdom
Valuation Tribunal for England  - Activity on GOV.UK, https://www.gov.uk/government/organisations/valuation-tribunal-for-england.atom, en-UK, United Kingdom
Valuation Tribunal for England - Activity on GOV.UK, https://www.gov.uk/government/organisations/valuation-tribunal-for-england.atom, en-UK, United Kingdom
Valuation Tribunal Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/valuation-tribunal-service-for-england-valuation-tribunal-service.atom, en-UK, United Kingdom
Vehicle Certification Agency - Activity on GOV.UK, https://www.gov.uk/government/organisations/vehicle-certification-agency.atom, en-UK, United Kingdom
Veterans Advisory and Pensions Committees - Activity on GOV.UK, https://www.gov.uk/government/organisations/veterans-advisory-and-pensions-committees-x13.atom, en-UK, United Kingdom
Veterans UK - Activity on GOV.UK, https://www.gov.uk/government/organisations/veterans-uk.atom, en-UK, United Kingdom
Veterinary Medicines Directorate - Activity on GOV.UK, https://www.gov.uk/government/organisations/veterinary-medicines-directorate.atom, en-UK, United Kingdom
Veterinary Products Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/veterinary-products-committee.atom, en-UK, United Kingdom
Victims' Commissioner - Activity on GOV.UK, https://www.gov.uk/government/organisations/victims-commissioner.atom, en-UK, United Kingdom
Victoria and Albert Museum - Activity on GOV.UK, https://www.gov.uk/government/organisations/victoria-and-albert-museum.atom, en-UK, United Kingdom
VisitBritain - Activity on GOV.UK, https://www.gov.uk/government/organisations/visitbritain.atom, en-UK, United Kingdom
VisitEngland - Activity on GOV.UK, https://www.gov.uk/government/organisations/visitengland.atom, en-UK, United Kingdom
Wales Audit Office - Activity on GOV.UK, https://www.gov.uk/government/organisations/wales-audit-office.atom, en-UK, United Kingdom
Wallace Collection - Activity on GOV.UK, https://www.gov.uk/government/organisations/wallace-collection.atom, en-UK, United Kingdom
Welsh Government - Activity on GOV.UK, https://www.gov.uk/government/organisations/welsh-government.atom, en-UK, United Kingdom
Welsh Language Commissioner - Activity on GOV.UK, https://www.gov.uk/government/organisations/welsh-language-commissioner.atom, en-UK, United Kingdom
Westminster Foundation for Democracy - Activity on GOV.UK, https://www.gov.uk/government/organisations/westminster-foundation-for-democracy.atom, en-UK, United Kingdom
Wilton Park - Activity on GOV.UK, https://www.gov.uk/government/organisations/wilton-park.atom, en-UK, United Kingdom
Windrush Commemoration Committee - Activity on GOV.UK, https://www.gov.uk/government/organisations/windrush-commemoration-committee.atom, en-UK, United Kingdom
Yorkshire Dales National Park Authority - Activity on GOV.UK, https://www.gov.uk/government/organisations/yorkshire-dales-national-park-authority.atom, en-UK, United Kingdom
Youth Custody Service - Activity on GOV.UK, https://www.gov.uk/government/organisations/youth-custody-service.atom, en-UK, United Kingdom
Youth Justice Agency of Northern Ireland - Activity on GOV.UK, https://www.gov.uk/government/organisations/youth-justice-agency-of-northern-ireland.atom, en-UK, United Kingdom
Youth Justice Board for England and Wales - Activity on GOV.UK, https://www.gov.uk/government/organisations/youth-justice-board-for-england-and-wales.atom, en-UK, United Kingdom
